key	text	tooltip
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_nur_nurgle_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_ogr_ogre_kingdoms_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_ogr_ogre_kingdoms_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_ogr_ogre_kingdoms_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_ogr_ogre_kingdoms_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_ogr_ogre_kingdoms_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_ogr_ogre_kingdoms_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_ogr_ogre_kingdoms_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_ogr_ogre_kingdoms_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_sla_slaanesh_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_sla_slaanesh_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_sla_slaanesh_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_sla_slaanesh_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_sla_slaanesh_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_sla_slaanesh_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_sla_slaanesh_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_sla_slaanesh_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_tze_tzeentch_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_tze_tzeentch_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_tze_tzeentch_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_tze_tzeentch_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_tze_tzeentch_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_tze_tzeentch_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_tze_tzeentch_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_tze_tzeentch_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc03_sc_bst_beastmen_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc03_sc_bst_beastmen_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc03_sc_bst_beastmen_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc03_sc_bst_beastmen_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc03_sc_bst_beastmen_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc03_sc_bst_beastmen_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc03_sc_bst_beastmen_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc03_sc_bst_beastmen_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc05_sc_wef_wood_elves_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc05_sc_wef_wood_elves_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc05_sc_wef_wood_elves_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc05_sc_wef_wood_elves_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc05_sc_wef_wood_elves_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc05_sc_wef_wood_elves_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc05_sc_wef_wood_elves_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc05_sc_wef_wood_elves_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc08_sc_nor_norsca_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc08_sc_nor_norsca_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc08_sc_nor_norsca_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_dlc08_sc_nor_norsca_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc08_sc_nor_norsca_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc08_sc_nor_norsca_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc08_sc_nor_norsca_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_dlc08_sc_nor_norsca_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_brt_bretonnia_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_brt_bretonnia_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_brt_bretonnia_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_brt_bretonnia_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_brt_bretonnia_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_brt_bretonnia_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_brt_bretonnia_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_brt_bretonnia_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_chs_chaos_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_chs_chaos_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_chs_chaos_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_chs_chaos_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_chs_chaos_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_chs_chaos_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_chs_chaos_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_chs_chaos_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_dwf_dwarfs_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_dwf_dwarfs_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_dwf_dwarfs_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_dwf_dwarfs_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_dwf_dwarfs_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_dwf_dwarfs_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_dwf_dwarfs_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_dwf_dwarfs_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_emp_empire_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_emp_empire_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_emp_empire_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_emp_empire_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_emp_empire_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_emp_empire_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_emp_empire_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_emp_empire_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_greenskins_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_greenskins_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_greenskins_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_greenskins_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_greenskins_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_greenskins_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_greenskins_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_greenskins_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_savage_orcs_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_savage_orcs_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_savage_orcs_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_savage_orcs_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_savage_orcs_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_savage_orcs_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_savage_orcs_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_savage_orcs_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_teb_teb_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_teb_teb_3SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_teb_teb_3THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_teb_teb_3FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_teb_teb_3FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_teb_teb_3SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_teb_teb_3THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_teb_teb_3FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_vmp_vampire_counts_3FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_vmp_vampire_counts_3SECOND	Reject refugees	true
